ID,Bio_Origin,Plant_Origin,Orphan_Drug,Homeopathic,Early_Termination,Manual_URL,Shelf_Life,Shelf_Life_Value,Shelf_Life_Unit
6E3B0CD078E233D8C2258B4300375BBE,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/83556216CC80284742258BD90040AB12/$file/UA157220101_EDD6.mht,3 роки,3.0,рік
D9EA8571120C108BC2258B81002CBCC1,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/ECDABF79269202CE42258BD90040AB0D/$file/UA157240101_910D.mht,3 роки,3.0,рік
CAB12E84A9C74D9CC2258B81002D0132,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/513A4781A8F2396042258790003DD70C/$file/UA148420101_6705.mht,3 роки,3.0,рік
974BB533A2E7FF85C2258ADE00358BD2,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/E56C9A1EF9627F1742258790003DD6FE/$file/UA148420103_028C.mht,3 роки,3.0,рік
09BA7A4215BEA304C2258ABA002A1B07,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AF64EE7DE67AC95542258790003DD713/$file/UA148420104_BC49.mht,3 роки,3.0,рік
BB62443DCAD09B87C2258B9500212060,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/B0716BF9CD5855E942258B4E003903DB/$file/UA156960103_B09D.mht,4 роки,4.0,рік
BEE0A2AB8B850DCAC2258B950041189B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/72850DA4A52ADD8942258B4E003903E1/$file/UA156960101_C74E.mht,3 роки,3.0,рік
CFCEE27301C64CA0C2258ABA002B0E95,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/BEDEB2B6C63B903042258B4E003903DE/$file/UA156960102_C4A4.mht,4 роки,4.0,рік
01B71528FA49F158C2258AFA002538DD,False,False,False,False,False,,2 роки,2.0,рік
FB33CFE724D70EA3C2258ABA002C75BF,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A28AE228C574175A42258A4500546AF8/$file/UA106670101_91D9.mht,2 роки,2.0,рік
279937D03E59887FC2258B2A00342288,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F5BC6CDEB503A60B42258BD900408A92/$file/UA106670101_1175.mht,2 роки,2.0,рік
4AC34E77C014BB2DC2258B110040CB1E,False,False,False,False,False,,2 роки,2.0,рік
8EF244CDD3848E61C2258B9500430E49,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3C4795F9D576353742258A4500546AFC/$file/UA106670102_B596.mht,2 роки,2.0,рік
AFE3D0A4EB7541EEC2258B950042C472,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/EE91931051EC203A42258BD900408A9E/$file/UA106670102_71FA.mht,2 роки,2.0,рік
F10A12D171E1A267C2258B9500218D3C,True,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/28E3002AD745376542258B57004E864E/$file/UA187480101_7F9B.mht,Для порошку для розчину для ін’єкцій: 2 роки. Для розчинника: 5 років.,2.0,рік
D174BE1D659F09BAC2258A27004AC6A8,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/E7CA7A2FFBEE89D142258B9B003D1765/$file/UA187480101_032F.mht,Для порошку для розчину для ін’єкцій: 2 роки. Для розчинника: 5 років.,2.0,рік
D08F068D81011BBDC2258B9500433A01,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/15AFE09C0C7AF3EAC2258ACF0049B454/$file/UA179890101_C0FE.pdf,2 роки,2.0,рік
7E7F59AEC72CEA13C2258BB3002EA449,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/31EF4F777C5F8BD142258A2F003D8CBA/$file/UA201840104_1A97.mht,2 роки,2.0,рік
6EAAADC6EAED5A6AC2258BAC0022556F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/81724F605ABA254242258A2F003D8CBE/$file/UA201840105_4330.mht,2 роки,2.0,рік
729097D640B8AD3BC2258910004B5338,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/6D5AEFE98ADF97F042258A2F003D8CC6/$file/UA201840106_773D.mht,2 роки,2.0,рік
6DA913C51DF5882AC2258B110041581E,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/4F3336835C53616642258A2F003D8CC5/$file/UA201840101_7700.mht,2 роки,2.0,рік
A0A0EA5001FD14CBC2258BAF003A2CAE,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/CA3C23BD7E8CBEAB42258A2F003D8CCD/$file/UA201840102_A6EC.mht,2 роки,2.0,рік
69AF21E02F0684FCC2258B110041711F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2396287874B120CFC2258ADF004B2EFD/$file/UA201840103_AF1B.mht,2 роки,2.0,рік
4F091689F7F4B8CCC2258BAF003A7F76,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/88719E82F60B5E17C2258B1600535C02/$file/UA173820101_A62E.mht,3 роки,3.0,рік
DA38B99364D56050C2258B1100413FB4,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F29188DCE3BBE9D542258A12004B5763/$file/UA37340101_A8A2.mht,3 роки,3.0,рік
8F9FBE21F1A215A7C2258BAF003A02A1,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/B3205CA40E3481F342258B7400495C5E/$file/UA37340101_062B.mht,3 роки,3.0,рік
1CB23BBEEB246ADBC22586A8002A32AE,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/6A764C1E5196693142258A12004B5580/$file/UA37340102_5D1C.mht,3 роки,3.0,рік
C35A7EE7D48755FFC2258B7A002479DC,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0FB4ED23CBEEAE0642258B8C0028D570/$file/UA37340102_5C75.mht,3 роки,3.0,рік
BFA5F817C8EC678CC2258B9A003E21A8,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/E27BB3A6664E2B1642258B9500606563/$file/UA37340102_0CF8.mht,3 роки,3.0,рік
589946A44B0A8FDBC225889100231630,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/92A81575FE9A9EF442258BB60039C6CA/$file/UA37340103_8DFA.mht,3 роки,3.0,рік
46658EBF153A97B2C225835B00489F60,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/E044B82E0281E30F42258BB60039C6C8/$file/UA37340103_6858.mht,3 роки,3.0,рік
9FDF64F596310294C2258B70003EABB6,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/62012001DA888B3242258A12004B5586/$file/UA37340103_8C1F.mht,3 роки,3.0,рік
DAB006596497EDFCC2258AC9003B6590,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/198576C128C1F6A142258BCF002C5379/$file/UA200450102_FE7E.mht,3 роки,3.0,рік
B91495B2392A1184C2258AF9002911ED,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/D68AF74795AFB76E422589BE004A3E6F/$file/UA200450101_EA27.mht,3 роки,3.0,рік
71421DA2A561588EC2258AC9003B89E5,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/01EC98DA480826DC42258B26003B3A24/$file/UA167900101_02BD.pdf,3 роки,3.0,рік
62A3867FA04DE5A5C2258AC9003BB0F1,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9125EB4772698B1D42258B26003B3A46/$file/UA167900102_AD20.pdf,30 місяців,30.0,місяць
D47A0101B918E62DC22586930030DCC0,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0A1F9C9A25CA3BFFC22586CC002F83E0/$file/UA84070101_7226.mht,2 роки,2.0,рік
4423E8E1BE2F3DFEC2258A19002F37A5,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A4C4989DFFCA025742258A4500544E54/$file/UA80610101_65DC.mht,2 роки,2.0,рік
1FF515CFA85656EDC2258AC9003BD5DC,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8F0B9919AD26A9B34225896A002B781F/$file/UA66820101_D6F7.mht,2 роки,2.0,рік
5461995A26E3E961C2258BB3002FC01C,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/122D1753A8CF218DC22584D9003AEA89/$file/UA71920101_DEAF.mht,2 роки,2.0,рік
8C092E46222D1778C2258BB3002FA5B8,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0A0D3FBCF638003A42258B8C00287333/$file/UA175900101_511F.mht,2 роки,2.0,рік
933E23BB5435CB16C22587030029F54F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F58E7373749126AFC2258ADF004B05E2/$file/UA188520101_F667.mht,2 роки,2.0,рік
D7733912CE36DF06C2258BD20032FA33,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/6C1C082C597A36EE422588D7003648A0/$file/UA190310101_3706.mht,3 роки,3.0,рік
A4B82DB45CCD3BBFC2258BD20032CED4,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9A89D394112545A542258BB600396D96/$file/UA179700102_E8E9.mht,2 роки,2.0,рік
B631844BD3FD827DC2258BC6002F3B6F,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3097891C507D621242258ABB003EB950/$file/UA179700102_BABE.mht,2 роки,2.0,рік
998BB0BFBAB007F4C225882E001FCAA2,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/4FBBDAD58CA1D105C2258710004AB234/$file/UA179700101_7191.mht,"2 роки.Не слід застосовувати препарат після закінчення терміну придатності, зазначеного на упаковці.",2.0,рік
93AC2D2D4C853B45C2258B6300405200,False,False,False,False,False,,2 роки,2.0,рік
F89C5756B32F76FFC2258AB40031B3C9,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/5D659F5D8BAD1281C2258AEC002DEC0C/$file/UA189290101_5EF2.mht,2 роки,2.0,рік
BED0EF1962E251F5C2258A590048B656,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/6E1E5EB1E4F16E7342258A9E0053CDB8/$file/UA103820101_D1AD.mht,3 роки,3.0,рік
8A2C04C451852071C2258AB400311B5A,True,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/7B8F5BE6731F0E8E42258BB00053747D/$file/UA186250101_88DF.mht,3 роки,3.0,рік
1A7429018D686545C22589FD0044F8F2,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2F18B35650B4FBB442258BB000537476/$file/UA186250101_090E.mht,3 роки,3.0,рік
6901B653E2C8E82FC22589FD0046C911,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1B274E74C0D17778C225868D003B0888/$file/UA181140101_1A63.pdf,3 роки,3.0,рік
27EA9F443F82DA64C2258975003208E7,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F728F53C0D930A84C225863B0031202F/$file/UA86060101_6ABE.mht,2 роки,2.0,рік
471EC3B1256ADF37C2258AC5002D8231,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/7142D5F511E89DD542258A4500544FEB/$file/UA81770101_BAAA.mht,3 роки,3.0,рік
19C5CAB2C12F8735C2258AC5002DCF1F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/FC463A0896A4AE16C22587340027D530/$file/UA37890201_150C.mht,3 роки,3.0,рік
AD235CB79FDB45A1C2258AC5002DEDCF,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/4ECCD06DE8C71CA1C22587340027D541/$file/UA37890101_A32C.mht,5 років,5.0,рік
2830A4BC47029FB7C2258AC5002DB98A,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AED49608171D2F73C22583DA004795FE/$file/UA37890301_0DFE.mht,5 років,5.0,рік
845253B2399E3407C2258BAC00234E14,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/712C85BC23BECAE442258BCF002C83F8/$file/UA10740101_20DC.mht,3 роки,3.0,рік
D951812A0DE8789FC2258BC6002F89CE,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C6192B9ACD8CE632422589DD003C70C8/$file/UA10740201_FEE0.mht,3 роки,3.0,рік
999C8146D6F249BEC2258AC9003BFB99,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9BE8BB97992688FB42258BB60039CA32/$file/UA10740201_0F6E.mht,3 роки,3.0,рік
7D9AC387BD87B8DCC2258AC9003C1C97,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8B9C6AB797BD2A8742258B9C003105F9/$file/UA46260101_F24D.mht,3 роки,3.0,рік
75D8AEEEFC83EE88C2258AC9003C40AF,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/76AA84064B101F944225897C0032BB66/$file/UA102530101_E440.mht,3 роки,3.0,рік
B3A9794A68229777C2258AC9003C6359,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F2F7EDD294D9C4364225877A002C2A41/$file/UA42830101_80CA.mht,4 роки,4.0,рік
DC3AF63E12FA9EECC2258AC9003C8B95,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/51E886D0BCD8BCEF4225877A002C2A44/$file/UA42830102_81D3.mht,4 роки,4.0,рік
522584724B2C3A40C2258AC9003CAE0A,False,True,False,False,False,,18 місяців,18.0,місяць
225D3712C19DAE16C225899F003C56FC,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/40DF0CDF294A9971C225885000633BCD/$file/UA96410101_79F9.mht,2 роки,2.0,рік
365378C1B360AF3DC225899F003CD91A,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/36E6BB81EBC1006DC2258B0400725BF6/$file/UA186960101_F5B4.mht,2 роки,2.0,рік
79EEEC7832916C41C225899F003DB546,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/03BFAE889ECC6F86C2258B030024C714/$file/UA124650201_7578.mht,3 роки,3.0,рік
F0A2660FE0A64A3DC225899F003A8DF3,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/D9ED1D6CEAD2FEDBC2258AEC002E9122/$file/UA124650101_F660.mht,3 роки,3.0,рік
DE8A304B5CCDE9BDC225899F003E44A7,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2FFD95C9004EAD1AC2258AE7005A5B69/$file/UA176270101_C2FE.mht,3 роки,3.0,рік
E2C409CDA68544D6C225899F003B7A2C,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F644D6B3CCB445AFC225885000637337/$file/UA166960101_CA62.mht,3 роки,3.0,рік
75B651F8CBFD0284C22588F3003698B4,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3E1C20F2BD905FBC42258799003DA2C0/$file/UA76600101_296C.mht,3 роки.,3.0,рік
F4E6E499C75941FBC225851A0031D654,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/80E675CA17D604AB42258790003DD575/$file/UA101030101_166E.mht,3 роки,3.0,рік
16A4F1532ECE3979C225851A0033A9B6,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/B9EE02B127E2268C42258A0D0032BA5D/$file/UA161170101_3496.mht,3 роки,3.0,рік
C7B224B6E5733981C2258AB600292658,False,False,False,False,False,,4 роки,4.0,рік
FB3A528B538ED7C5C2258B94002CDC6F,True,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/FF2526F38FA7FA4B42258BAF00361E96/$file/UA143450101_6EF3.mht,2 роки,2.0,рік
12C4DBF8DC1DB6A7C2258B8D003F4A48,True,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3AD7E5A8AA23305842258BB60039586B/$file/UA143460101_B774.mht,2 роки,2.0,рік
FA64B3394D11D35BC2258BB300229E59,True,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/B0202DD7567318BC42258BAF00369663/$file/UA138460101_2B10.mht,2 роки,2.0,рік
797F719DCE0A6609C2258AFC003EE822,False,True,False,False,False,,2 роки,2.0,рік
B353E6DEC0E231B3C22587100034672C,False,True,False,False,False,,2 роки,2.0,рік
828A555A7B537969C22589C90029B383,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F562529AB4191D6A42258A12004B5F76/$file/UA148800102_25D6.mht,2 роки,2.0,рік
969CF7063682115FC2258AC9003D8BEA,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/4C753D205943322042258A12004B5F7F/$file/UA148780101_CFAB.mht,2 роки,2.0,рік
5E96219931B5E9D6C2258BD20034F33F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3F37827E20C74CC342258A12004B5F6B/$file/UA148790101_2197.mht,2 роки,2.0,рік
701D9A75CDA5FD84C2258BD200343648,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/25C6E836B8C4424242258A12004B5F7B/$file/UA148800101_81AB.mht,2 роки,2.0,рік
F17D5113720486A6C2258BD200341D7D,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AB8AB1E019DBAACC42258799003D74DE/$file/UA56560101_D687.mht,2 роки,2.0,рік
8501AFC68E1625BEC2258BD20034DEED,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1225E26828BE6847422589120054C3B3/$file/UA102540401_03E3.mht,3 роки,3.0,рік
9B46BD51FBFAD20AC2258BD20034C354,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C655995EAA0F81C8422589120054C3B6/$file/UA102540301_7646.mht,3 роки,3.0,рік
8CCF58635D42854EC22587D80030349A,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/13B2E3004A81D9EFC22589C2002C443D/$file/UA102540201_E627.mht,3 роки,3.0,рік
28807AF10C8D41C7C22584F2004BCD9B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/B38E0679E6B6E2DB42258BAF00367262/$file/UA102540101_75C6.mht,3 роки,3.0,рік
44CF4D8FE7C7AB67C225872500299E69,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/D274FD545443629BC22582130038031D/$file/UA44480101_F6C4.mht,3 роки,3.0,рік
1961CB302122B265C2258477002E5132,False,False,False,False,False,,2 роки,2.0,рік
D1E708AE75DE250BC22589090032A76E,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/77AED26159011B45C225832900296165/$file/UA129620101_DB58.mht,"2 роки.Після відкриття флакона Кожен флакон призначений для одного використання і його слід використати негайно після відкриття. Якщо препарат не застосовується негайно, за тривалість та умови його зберігання відповідає користувач.Після додавання препарату в розчин для інфузії З мікробіологічної точки зору в такому вигляді лікарський препарат слід використати негайно. Якщо препарат не застосовується негайно, за тривалість та умови його зберігання відповідає користувач.",2.0,рік
8F3E164A89389DD6C225872F0049AABD,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/EA452C05A9846B9342258B8C00287DA8/$file/UA188720101_0FB3.mht,3 роки,3.0,рік
50F3B18738FD3B90C2258575002C5C02,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/31ACF9568E9174C342258BD90040AD43/$file/UA163200101_CC8A.mht,2 роки,2.0,рік
E4B5BDE185FF4924C2258A71002D9E51,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/FB4C14F7268D62C7C225863B00310739/$file/UA181870101_B790.mht,2 роки.,2.0,рік
59902F4178209638C2258B950043F32B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/5FA2D1941100B69FC2258AE7005A0977/$file/UA151050102_B30C.mht,36 місяців,36.0,місяць
1B7EA429F6C6B9A4C2258B2000318963,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/FE1D1C0B1E7EA4D1C2258AE7005A0D0E/$file/UA151050101_6F20.mht,60 місяців,60.0,місяць
A0C39EC5EC23556BC2258B5600390C03,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/5D17F59523C8108942258B69004C1256/$file/UA143120102_33CB.mht,36 місяців,36.0,місяць
DCD02710C3AA9A16C2258AFA0025C309,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1B5CDD2AB06E01E442258B69004C125C/$file/UA143120103_3A86.mht,36 місяців,36.0,місяць
E9DD93EA4C391670C2258B17002A9B44,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1970737B691E7D4842258B69004C1455/$file/UA143120101_9C03.mht,36 місяців,36.0,місяць
1D79FE9756348C29C2258B17002ACCF3,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C30F613D3B465AE7C225865C002CCC62/$file/UA181880101_B7DF.mht,3 роки,3.0,рік
B34576B050249B8AC22587D60032BB79,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1887398605A4F21842258A60002B1B17/$file/UA102090101_4226.mht,3 роки,3.0,рік
